0.00.279.622 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.280.086 W srv  llama_server: -----------------
0.00.280.093 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.280.093 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.280.093 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.280.094 W srv  llama_server: -----------------
0.00.281.452 I srv    load_model: loading model '/kaggle/input/datasets/devavratpatni/circuit-repro-gguf-qwen32/Qwen3-32B-Q4_K_S.gguf'
0.01.376.641 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
1.35.678.177 I cmn          init: llama threadpool init, n_threads = 2
1.36.086.766 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
1.36.102.687 I srv  llama_server: model loaded
1.36.102.701 I srv  llama_server: listening on http://127.0.0.1:8080
1.36.102.701 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
1.36.102.702 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
1.38.726.501 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
169.19.462.353 I slot print_timing: id  0 | task 86704 |        eval time =  292564.76 ms /  3367 tokens (   86.92 ms per token,    11.51 tokens per second)
169.19.462.355 I slot print_timing: id  0 | task 86704 |       total time =  296394.85 ms /  4750 tokens
169.19.462.356 I slot print_timing: id  0 | task 86704 |    graphs reused =      89643
169.19.462.489 I slot      release: id  0 | task 86704 | stop processing: n_tokens = 4851, truncated = 0
170.47.456.468 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10974115289
170.47.456.732 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1159.555 MiB)
170.48.678.728 I slot launch_slot_: id  0 | task 90072 | processing task, is_child = 0
171.00.934.073 I slot print_timing: id  0 | task 90072 | n_gen =    100, tg =  11.72 t/s, tg_3s =  11.84 t/s
171.03.944.183 I slot print_timing: id  0 | task 90072 | n_gen =    135, tg =  11.70 t/s, tg_3s =  11.63 t/s
171.06.967.535 I slot print_timing: id  0 | task 90072 | n_gen =    170, tg =  11.67 t/s, tg_3s =  11.58 t/s
171.10.005.666 I slot print_timing: id  0 | task 90072 | n_gen =    205, tg =  11.64 t/s, tg_3s =  11.52 t/s
171.13.048.796 I slot print_timing: id  0 | task 90072 | n_gen =    240, tg =  11.62 t/s, tg_3s =  11.50 t/s
171.16.091.079 I slot print_timing: id  0 | task 90072 | n_gen =    275, tg =  11.61 t/s, tg_3s =  11.50 t/s
171.19.149.849 I slot print_timing: id  0 | task 90072 | n_gen =    310, tg =  11.59 t/s, tg_3s =  11.44 t/s
171.22.210.680 I slot print_timing: id  0 | task 90072 | n_gen =    345, tg =  11.57 t/s, tg_3s =  11.43 t/s
171.25.254.753 I slot print_timing: id  0 | task 90072 | n_gen =    380, tg =  11.57 t/s, tg_3s =  11.50 t/s
171.28.287.513 I slot print_timing: id  0 | task 90072 | n_gen =    415, tg =  11.56 t/s, tg_3s =  11.54 t/s
171.31.302.892 I slot print_timing: id  0 | task 90072 | n_gen =    450, tg =  11.57 t/s, tg_3s =  11.61 t/s
171.34.308.924 I slot print_timing: id  0 | task 90072 | n_gen =    485, tg =  11.57 t/s, tg_3s =  11.64 t/s
171.37.382.507 I slot print_timing: id  0 | task 90072 | n_gen =    521, tg =  11.58 t/s, tg_3s =  11.71 t/s
171.40.454.557 I slot print_timing: id  0 | task 90072 | n_gen =    557, tg =  11.59 t/s, tg_3s =  11.72 t/s
171.43.531.052 I slot print_timing: id  0 | task 90072 | n_gen =    593, tg =  11.60 t/s, tg_3s =  11.70 t/s
171.46.598.518 I slot print_timing: id  0 | task 90072 | n_gen =    629, tg =  11.61 t/s, tg_3s =  11.74 t/s
171.49.658.801 I slot print_timing: id  0 | task 90072 | n_gen =    665, tg =  11.61 t/s, tg_3s =  11.76 t/s
171.52.728.952 I slot print_timing: id  0 | task 90072 | n_gen =    701, tg =  11.62 t/s, tg_3s =  11.73 t/s
171.55.794.539 I slot print_timing: id  0 | task 90072 | n_gen =    737, tg =  11.63 t/s, tg_3s =  11.74 t/s
171.58.865.603 I slot print_timing: id  0 | task 90072 | n_gen =    773, tg =  11.63 t/s, tg_3s =  11.72 t/s
172.01.938.275 I slot print_timing: id  0 | task 90072 | n_gen =    809, tg =  11.63 t/s, tg_3s =  11.72 t/s
172.05.023.966 I slot print_timing: id  0 | task 90072 | n_gen =    845, tg =  11.64 t/s, tg_3s =  11.67 t/s
172.08.107.446 I slot print_timing: id  0 | task 90072 | n_gen =    881, tg =  11.64 t/s, tg_3s =  11.68 t/s
172.11.112.442 I slot print_timing: id  0 | task 90072 | n_gen =    916, tg =  11.64 t/s, tg_3s =  11.65 t/s
172.14.120.927 I slot print_timing: id  0 | task 90072 | n_gen =    951, tg =  11.64 t/s, tg_3s =  11.63 t/s
172.17.132.541 I slot print_timing: id  0 | task 90072 | n_gen =    986, tg =  11.64 t/s, tg_3s =  11.62 t/s
172.20.141.731 I slot print_timing: id  0 | task 90072 | n_gen =   1021, tg =  11.64 t/s, tg_3s =  11.63 t/s
172.23.158.668 I slot print_timing: id  0 | task 90072 | n_gen =   1056, tg =  11.64 t/s, tg_3s =  11.60 t/s
172.26.188.331 I slot print_timing: id  0 | task 90072 | n_gen =   1091, tg =  11.63 t/s, tg_3s =  11.55 t/s
172.29.213.373 I slot print_timing: id  0 | task 90072 | n_gen =   1126, tg =  11.63 t/s, tg_3s =  11.57 t/s
172.32.252.521 I slot print_timing: id  0 | task 90072 | n_gen =   1161, tg =  11.63 t/s, tg_3s =  11.52 t/s
172.35.290.847 I slot print_timing: id  0 | task 90072 | n_gen =   1196, tg =  11.62 t/s, tg_3s =  11.52 t/s
172.38.332.337 I slot print_timing: id  0 | task 90072 | n_gen =   1231, tg =  11.62 t/s, tg_3s =  11.51 t/s
172.41.371.641 I slot print_timing: id  0 | task 90072 | n_gen =   1266, tg =  11.62 t/s, tg_3s =  11.52 t/s
172.44.401.614 I slot print_timing: id  0 | task 90072 | n_gen =   1301, tg =  11.62 t/s, tg_3s =  11.55 t/s
172.47.446.291 I slot print_timing: id  0 | task 90072 | n_gen =   1336, tg =  11.61 t/s, tg_3s =  11.50 t/s
172.50.486.507 I slot print_timing: id  0 | task 90072 | n_gen =   1371, tg =  11.61 t/s, tg_3s =  11.51 t/s
172.53.527.586 I slot print_timing: id  0 | task 90072 | n_gen =   1406, tg =  11.61 t/s, tg_3s =  11.51 t/s
172.56.568.473 I slot print_timing: id  0 | task 90072 | n_gen =   1441, tg =  11.61 t/s, tg_3s =  11.51 t/s
172.59.609.302 I slot print_timing: id  0 | task 90072 | n_gen =   1476, tg =  11.60 t/s, tg_3s =  11.51 t/s
173.02.639.111 I slot print_timing: id  0 | task 90072 | n_gen =   1511, tg =  11.60 t/s, tg_3s =  11.55 t/s
173.05.666.324 I slot print_timing: id  0 | task 90072 | n_gen =   1546, tg =  11.60 t/s, tg_3s =  11.56 t/s
173.08.705.069 I slot print_timing: id  0 | task 90072 | n_gen =   1581, tg =  11.60 t/s, tg_3s =  11.52 t/s
173.11.747.090 I slot print_timing: id  0 | task 90072 | n_gen =   1616, tg =  11.60 t/s, tg_3s =  11.51 t/s
173.14.784.074 I slot print_timing: id  0 | task 90072 | n_gen =   1651, tg =  11.60 t/s, tg_3s =  11.52 t/s
173.17.823.432 I slot print_timing: id  0 | task 90072 | n_gen =   1686, tg =  11.59 t/s, tg_3s =  11.52 t/s
173.20.860.931 I slot print_timing: id  0 | task 90072 | n_gen =   1721, tg =  11.59 t/s, tg_3s =  11.52 t/s
173.23.900.847 I slot print_timing: id  0 | task 90072 | n_gen =   1756, tg =  11.59 t/s, tg_3s =  11.51 t/s
173.26.940.519 I slot print_timing: id  0 | task 90072 | n_gen =   1791, tg =  11.59 t/s, tg_3s =  11.51 t/s
173.29.978.833 I slot print_timing: id  0 | task 90072 | n_gen =   1826, tg =  11.59 t/s, tg_3s =  11.52 t/s
173.33.027.310 I slot print_timing: id  0 | task 90072 | n_gen =   1861, tg =  11.59 t/s, tg_3s =  11.48 t/s
173.36.071.900 I slot print_timing: id  0 | task 90072 | n_gen =   1896, tg =  11.58 t/s, tg_3s =  11.50 t/s
173.39.120.036 I slot print_timing: id  0 | task 90072 | n_gen =   1931, tg =  11.58 t/s, tg_3s =  11.48 t/s
173.42.173.699 I slot print_timing: id  0 | task 90072 | n_gen =   1966, tg =  11.58 t/s, tg_3s =  11.46 t/s
173.45.219.651 I slot print_timing: id  0 | task 90072 | n_gen =   2001, tg =  11.58 t/s, tg_3s =  11.49 t/s
173.48.270.915 I slot print_timing: id  0 | task 90072 | n_gen =   2036, tg =  11.58 t/s, tg_3s =  11.47 t/s
173.51.322.764 I slot print_timing: id  0 | task 90072 | n_gen =   2071, tg =  11.57 t/s, tg_3s =  11.47 t/s
173.54.378.793 I slot print_timing: id  0 | task 90072 | n_gen =   2106, tg =  11.57 t/s, tg_3s =  11.45 t/s
173.57.423.276 I slot print_timing: id  0 | task 90072 | n_gen =   2141, tg =  11.57 t/s, tg_3s =  11.50 t/s
173.58.205.940 I slot print_timing: id  0 | task 90072 | prompt eval time =    3808.27 ms /  1375 tokens (    2.77 ms per token,   361.06 tokens per second)
173.58.205.951 I slot print_timing: id  0 | task 90072 |        eval time =  185718.91 ms /  2150 tokens (   86.42 ms per token,    11.57 tokens per second)
173.58.205.952 I slot print_timing: id  0 | task 90072 |       total time =  189527.18 ms /  3525 tokens
173.58.205.954 I slot print_timing: id  0 | task 90072 |    graphs reused =      91782
173.58.206.064 I slot      release: id  0 | task 90072 | stop processing: n_tokens = 3639, truncated = 0
175.42.201.318 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11252858863
175.42.201.502 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1297.311 MiB)
175.43.155.613 I slot launch_slot_: id  0 | task 92223 | processing task, is_child = 0
175.55.443.961 I slot print_timing: id  0 | task 92223 | n_gen =    100, tg =  11.67 t/s, tg_3s =  11.79 t/s
175.58.469.297 I slot print_timing: id  0 | task 92223 | n_gen =    135, tg =  11.64 t/s, tg_3s =  11.57 t/s
176.01.499.168 I slot print_timing: id  0 | task 92223 | n_gen =    170, tg =  11.63 t/s, tg_3s =  11.55 t/s
176.04.538.997 I slot print_timing: id  0 | task 92223 | n_gen =    205, tg =  11.61 t/s, tg_3s =  11.51 t/s
176.07.575.420 I slot print_timing: id  0 | task 92223 | n_gen =    240, tg =  11.59 t/s, tg_3s =  11.53 t/s
176.10.616.207 I slot print_timing: id  0 | task 92223 | n_gen =    275, tg =  11.58 t/s, tg_3s =  11.51 t/s
176.13.654.606 I slot print_timing: id  0 | task 92223 | n_gen =    310, tg =  11.58 t/s, tg_3s =  11.52 t/s
176.16.696.766 I slot print_timing: id  0 | task 92223 | n_gen =    345, tg =  11.57 t/s, tg_3s =  11.50 t/s
176.19.726.869 I slot print_timing: id  0 | task 92223 | n_gen =    380, tg =  11.57 t/s, tg_3s =  11.55 t/s
176.22.749.003 I slot print_timing: id  0 | task 92223 | n_gen =    415, tg =  11.57 t/s, tg_3s =  11.58 t/s
176.25.753.111 I slot print_timing: id  0 | task 92223 | n_gen =    450, tg =  11.57 t/s, tg_3s =  11.65 t/s
176.28.753.333 I slot print_timing: id  0 | task 92223 | n_gen =    485, tg =  11.58 t/s, tg_3s =  11.67 t/s
176.31.832.188 I slot print_timing: id  0 | task 92223 | n_gen =    521, tg =  11.59 t/s, tg_3s =  11.69 t/s
176.34.908.603 I slot print_timing: id  0 | task 92223 | n_gen =    557, tg =  11.60 t/s, tg_3s =  11.70 t/s
176.37.990.737 I slot print_timing: id  0 | task 92223 | n_gen =    593, tg =  11.60 t/s, tg_3s =  11.68 t/s
176.41.067.528 I slot print_timing: id  0 | task 92223 | n_gen =    629, tg =  11.61 t/s, tg_3s =  11.70 t/s
176.44.137.530 I slot print_timing: id  0 | task 92223 | n_gen =    665, tg =  11.61 t/s, tg_3s =  11.73 t/s
176.47.206.116 I slot print_timing: id  0 | task 92223 | n_gen =    701, tg =  11.62 t/s, tg_3s =  11.73 t/s
176.50.271.017 I slot print_timing: id  0 | task 92223 | n_gen =    737, tg =  11.63 t/s, tg_3s =  11.75 t/s
176.53.332.387 I slot print_timing: id  0 | task 92223 | n_gen =    773, tg =  11.63 t/s, tg_3s =  11.76 t/s
176.56.396.743 I slot print_timing: id  0 | task 92223 | n_gen =    809, tg =  11.64 t/s, tg_3s =  11.75 t/s
176.59.471.443 I slot print_timing: id  0 | task 92223 | n_gen =    845, tg =  11.64 t/s, tg_3s =  11.71 t/s
177.02.543.900 I slot print_timing: id  0 | task 92223 | n_gen =    881, tg =  11.64 t/s, tg_3s =  11.72 t/s
177.05.625.457 I slot print_timing: id  0 | task 92223 | n_gen =    917, tg =  11.64 t/s, tg_3s =  11.68 t/s
177.08.707.168 I slot print_timing: id  0 | task 92223 | n_gen =    953, tg =  11.65 t/s, tg_3s =  11.68 t/s
177.11.712.611 I slot print_timing: id  0 | task 92223 | n_gen =    988, tg =  11.65 t/s, tg_3s =  11.65 t/s
177.14.716.805 I slot print_timing: id  0 | task 92223 | n_gen =   1023, tg =  11.65 t/s, tg_3s =  11.65 t/s
177.17.723.947 I slot print_timing: id  0 | task 92223 | n_gen =   1058, tg =  11.65 t/s, tg_3s =  11.64 t/s
177.20.750.641 I slot print_timing: id  0 | task 92223 | n_gen =   1093, tg =  11.64 t/s, tg_3s =  11.56 t/s
177.23.780.041 I slot print_timing: id  0 | task 92223 | n_gen =   1128, tg =  11.64 t/s, tg_3s =  11.55 t/s
177.26.820.155 I slot print_timing: id  0 | task 92223 | n_gen =   1163, tg =  11.64 t/s, tg_3s =  11.51 t/s
177.29.868.766 I slot print_timing: id  0 | task 92223 | n_gen =   1198, tg =  11.63 t/s, tg_3s =  11.48 t/s
177.32.912.835 I slot print_timing: id  0 | task 92223 | n_gen =   1233, tg =  11.63 t/s, tg_3s =  11.50 t/s
177.35.951.164 I slot print_timing: id  0 | task 92223 | n_gen =   1268, tg =  11.62 t/s, tg_3s =  11.52 t/s
177.38.992.508 I slot print_timing: id  0 | task 92223 | n_gen =   1303, tg =  11.62 t/s, tg_3s =  11.51 t/s
177.40.815.949 I slot print_timing: id  0 | task 92223 | prompt eval time =    3806.04 ms /  1372 tokens (    2.77 ms per token,   360.48 tokens per second)
177.40.815.960 I slot print_timing: id  0 | task 92223 |        eval time =  113854.26 ms /  1324 tokens (   86.06 ms per token,    11.62 tokens per second)
177.40.815.961 I slot print_timing: id  0 | task 92223 |       total time =  117660.30 ms /  2696 tokens
177.40.815.962 I slot print_timing: id  0 | task 92223 |    graphs reused =      93099
177.40.816.072 I slot      release: id  0 | task 92223 | stop processing: n_tokens = 2807, truncated = 0
177.40.868.997 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11475468871
177.41.557.336 I slot launch_slot_: id  0 | task 93548 | processing task, is_child = 0
177.53.808.517 I slot print_timing: id  0 | task 93548 | n_gen =    100, tg =  11.70 t/s, tg_3s =  11.82 t/s
177.56.885.604 I slot print_timing: id  0 | task 93548 | n_gen =    136, tg =  11.70 t/s, tg_3s =  11.70 t/s
177.59.958.077 I slot print_timing: id  0 | task 93548 | n_gen =    172, tg =  11.71 t/s, tg_3s =  11.72 t/s
178.03.025.826 I slot print_timing: id  0 | task 93548 | n_gen =    208, tg =  11.71 t/s, tg_3s =  11.73 t/s
178.06.096.577 I slot print_timing: id  0 | task 93548 | n_gen =    244, tg =  11.71 t/s, tg_3s =  11.72 t/s
178.09.165.793 I slot print_timing: id  0 | task 93548 | n_gen =    280, tg =  11.72 t/s, tg_3s =  11.73 t/s
178.12.234.626 I slot print_timing: id  0 | task 93548 | n_gen =    316, tg =  11.72 t/s, tg_3s =  11.73 t/s
178.15.310.029 I slot print_timing: id  0 | task 93548 | n_gen =    352, tg =  11.72 t/s, tg_3s =  11.71 t/s
178.18.389.679 I slot print_timing: id  0 | task 93548 | n_gen =    388, tg =  11.71 t/s, tg_3s =  11.69 t/s
178.21.457.385 I slot print_timing: id  0 | task 93548 | n_gen =    424, tg =  11.72 t/s, tg_3s =  11.74 t/s
178.24.524.265 I slot print_timing: id  0 | task 93548 | n_gen =    460, tg =  11.72 t/s, tg_3s =  11.74 t/s
178.27.589.687 I slot print_timing: id  0 | task 93548 | n_gen =    496, tg =  11.72 t/s, tg_3s =  11.74 t/s
178.30.661.614 I slot print_timing: id  0 | task 93548 | n_gen =    532, tg =  11.72 t/s, tg_3s =  11.72 t/s
178.33.730.603 I slot print_timing: id  0 | task 93548 | n_gen =    568, tg =  11.72 t/s, tg_3s =  11.73 t/s
178.36.733.504 I slot print_timing: id  0 | task 93548 | n_gen =    603, tg =  11.72 t/s, tg_3s =  11.66 t/s
178.39.817.347 I slot print_timing: id  0 | task 93548 | n_gen =    639, tg =  11.71 t/s, tg_3s =  11.67 t/s
178.42.817.491 I slot print_timing: id  0 | task 93548 | n_gen =    674, tg =  11.71 t/s, tg_3s =  11.67 t/s
178.45.822.694 I slot print_timing: id  0 | task 93548 | n_gen =    709, tg =  11.71 t/s, tg_3s =  11.65 t/s
178.48.833.717 I slot print_timing: id  0 | task 93548 | n_gen =    744, tg =  11.70 t/s, tg_3s =  11.62 t/s
178.51.845.591 I slot print_timing: id  0 | task 93548 | n_gen =    779, tg =  11.70 t/s, tg_3s =  11.62 t/s
178.54.867.650 I slot print_timing: id  0 | task 93548 | n_gen =    814, tg =  11.69 t/s, tg_3s =  11.58 t/s
178.57.888.963 I slot print_timing: id  0 | task 93548 | n_gen =    849, tg =  11.69 t/s, tg_3s =  11.58 t/s
179.00.925.946 I slot print_timing: id  0 | task 93548 | n_gen =    884, tg =  11.68 t/s, tg_3s =  11.52 t/s
179.03.964.607 I slot print_timing: id  0 | task 93548 | n_gen =    919, tg =  11.68 t/s, tg_3s =  11.52 t/s
179.06.995.083 I slot print_timing: id  0 | task 93548 | n_gen =    954, tg =  11.67 t/s, tg_3s =  11.55 t/s
179.10.013.717 I slot print_timing: id  0 | task 93548 | n_gen =    989, tg =  11.67 t/s, tg_3s =  11.59 t/s
179.13.029.004 I slot print_timing: id  0 | task 93548 | n_gen =   1024, tg =  11.67 t/s, tg_3s =  11.61 t/s
179.16.044.328 I slot print_timing: id  0 | task 93548 | n_gen =   1059, tg =  11.67 t/s, tg_3s =  11.61 t/s
179.19.064.920 I slot print_timing: id  0 | task 93548 | n_gen =   1094, tg =  11.66 t/s, tg_3s =  11.59 t/s
179.22.092.367 I slot print_timing: id  0 | task 93548 | n_gen =   1129, tg =  11.66 t/s, tg_3s =  11.56 t/s
179.25.115.540 I slot print_timing: id  0 | task 93548 | n_gen =   1164, tg =  11.66 t/s, tg_3s =  11.58 t/s
179.28.145.608 I slot print_timing: id  0 | task 93548 | n_gen =   1199, tg =  11.65 t/s, tg_3s =  11.55 t/s
179.31.172.088 I slot print_timing: id  0 | task 93548 | n_gen =   1234, tg =  11.65 t/s, tg_3s =  11.56 t/s
179.34.199.904 I slot print_timing: id  0 | task 93548 | n_gen =   1269, tg =  11.65 t/s, tg_3s =  11.56 t/s
179.37.229.348 I slot print_timing: id  0 | task 93548 | n_gen =   1304, tg =  11.65 t/s, tg_3s =  11.55 t/s
179.40.257.524 I slot print_timing: id  0 | task 93548 | n_gen =   1339, tg =  11.64 t/s, tg_3s =  11.56 t/s
179.43.293.657 I slot print_timing: id  0 | task 93548 | n_gen =   1374, tg =  11.64 t/s, tg_3s =  11.53 t/s
179.46.326.052 I slot print_timing: id  0 | task 93548 | n_gen =   1409, tg =  11.64 t/s, tg_3s =  11.54 t/s
179.49.352.405 I slot print_timing: id  0 | task 93548 | n_gen =   1444, tg =  11.64 t/s, tg_3s =  11.57 t/s
179.52.388.850 I slot print_timing: id  0 | task 93548 | n_gen =   1479, tg =  11.63 t/s, tg_3s =  11.53 t/s
179.55.415.060 I slot print_timing: id  0 | task 93548 | n_gen =   1514, tg =  11.63 t/s, tg_3s =  11.57 t/s
179.58.442.177 I slot print_timing: id  0 | task 93548 | n_gen =   1549, tg =  11.63 t/s, tg_3s =  11.56 t/s
180.01.478.602 I slot print_timing: id  0 | task 93548 | n_gen =   1584, tg =  11.63 t/s, tg_3s =  11.53 t/s
180.04.522.700 I slot print_timing: id  0 | task 93548 | n_gen =   1619, tg =  11.63 t/s, tg_3s =  11.50 t/s
180.07.565.519 I slot print_timing: id  0 | task 93548 | n_gen =   1654, tg =  11.62 t/s, tg_3s =  11.50 t/s
180.10.605.172 I slot print_timing: id  0 | task 93548 | n_gen =   1689, tg =  11.62 t/s, tg_3s =  11.51 t/s
180.13.646.304 I slot print_timing: id  0 | task 93548 | n_gen =   1724, tg =  11.62 t/s, tg_3s =  11.51 t/s
180.16.688.364 I slot print_timing: id  0 | task 93548 | n_gen =   1759, tg =  11.62 t/s, tg_3s =  11.51 t/s
180.19.726.774 I slot print_timing: id  0 | task 93548 | n_gen =   1794, tg =  11.61 t/s, tg_3s =  11.52 t/s
180.22.765.935 I slot print_timing: id  0 | task 93548 | n_gen =   1829, tg =  11.61 t/s, tg_3s =  11.52 t/s
180.25.812.130 I slot print_timing: id  0 | task 93548 | n_gen =   1864, tg =  11.61 t/s, tg_3s =  11.49 t/s
180.28.871.220 I slot print_timing: id  0 | task 93548 | n_gen =   1899, tg =  11.61 t/s, tg_3s =  11.44 t/s
180.31.918.078 I slot print_timing: id  0 | task 93548 | n_gen =   1934, tg =  11.60 t/s, tg_3s =  11.49 t/s
180.34.958.609 I slot print_timing: id  0 | task 93548 | n_gen =   1969, tg =  11.60 t/s, tg_3s =  11.51 t/s
180.38.000.660 I slot print_timing: id  0 | task 93548 | n_gen =   2004, tg =  11.60 t/s, tg_3s =  11.51 t/s
180.41.043.780 I slot print_timing: id  0 | task 93548 | n_gen =   2039, tg =  11.60 t/s, tg_3s =  11.50 t/s
180.44.086.190 I slot print_timing: id  0 | task 93548 | n_gen =   2074, tg =  11.60 t/s, tg_3s =  11.50 t/s
180.47.136.143 I slot print_timing: id  0 | task 93548 | n_gen =   2109, tg =  11.60 t/s, tg_3s =  11.48 t/s
180.50.179.945 I slot print_timing: id  0 | task 93548 | n_gen =   2144, tg =  11.59 t/s, tg_3s =  11.50 t/s
180.53.226.109 I slot print_timing: id  0 | task 93548 | n_gen =   2179, tg =  11.59 t/s, tg_3s =  11.49 t/s
180.56.273.611 I slot print_timing: id  0 | task 93548 | n_gen =   2214, tg =  11.59 t/s, tg_3s =  11.48 t/s
180.59.319.437 I slot print_timing: id  0 | task 93548 | n_gen =   2249, tg =  11.59 t/s, tg_3s =  11.49 t/s
181.02.372.103 I slot print_timing: id  0 | task 93548 | n_gen =   2284, tg =  11.59 t/s, tg_3s =  11.47 t/s
181.05.424.139 I slot print_timing: id  0 | task 93548 | n_gen =   2319, tg =  11.59 t/s, tg_3s =  11.47 t/s
181.08.483.277 I slot print_timing: id  0 | task 93548 | n_gen =   2354, tg =  11.58 t/s, tg_3s =  11.44 t/s
181.11.555.667 I slot print_timing: id  0 | task 93548 | n_gen =   2389, tg =  11.58 t/s, tg_3s =  11.39 t/s
181.14.625.741 I slot print_timing: id  0 | task 93548 | n_gen =   2424, tg =  11.58 t/s, tg_3s =  11.40 t/s
181.17.697.702 I slot print_timing: id  0 | task 93548 | n_gen =   2459, tg =  11.58 t/s, tg_3s =  11.39 t/s
181.20.767.971 I slot print_timing: id  0 | task 93548 | n_gen =   2494, tg =  11.57 t/s, tg_3s =  11.40 t/s
181.23.831.003 I slot print_timing: id  0 | task 93548 | n_gen =   2529, tg =  11.57 t/s, tg_3s =  11.43 t/s
181.26.893.973 I slot print_timing: id  0 | task 93548 | n_gen =   2564, tg =  11.57 t/s, tg_3s =  11.43 t/s
181.29.955.907 I slot print_timing: id  0 | task 93548 | n_gen =   2599, tg =  11.57 t/s, tg_3s =  11.43 t/s
181.33.027.765 I slot print_timing: id  0 | task 93548 | n_gen =   2634, tg =  11.56 t/s, tg_3s =  11.39 t/s
181.36.098.669 I slot print_timing: id  0 | task 93548 | n_gen =   2669, tg =  11.56 t/s, tg_3s =  11.40 t/s
181.39.175.976 I slot print_timing: id  0 | task 93548 | n_gen =   2704, tg =  11.56 t/s, tg_3s =  11.37 t/s
181.42.250.918 I slot print_timing: id  0 | task 93548 | n_gen =   2739, tg =  11.56 t/s, tg_3s =  11.38 t/s
181.45.325.363 I slot print_timing: id  0 | task 93548 | n_gen =   2774, tg =  11.56 t/s, tg_3s =  11.38 t/s
181.48.399.832 I slot print_timing: id  0 | task 93548 | n_gen =   2809, tg =  11.55 t/s, tg_3s =  11.38 t/s
181.51.475.571 I slot print_timing: id  0 | task 93548 | n_gen =   2844, tg =  11.55 t/s, tg_3s =  11.38 t/s
181.54.557.076 I slot print_timing: id  0 | task 93548 | n_gen =   2879, tg =  11.55 t/s, tg_3s =  11.36 t/s
181.57.558.798 I slot print_timing: id  0 | task 93548 | n_gen =   2913, tg =  11.55 t/s, tg_3s =  11.33 t/s
182.00.645.735 I slot print_timing: id  0 | task 93548 | n_gen =   2948, tg =  11.54 t/s, tg_3s =  11.34 t/s
182.03.729.351 I slot print_timing: id  0 | task 93548 | n_gen =   2983, tg =  11.54 t/s, tg_3s =  11.35 t/s
182.06.808.785 I slot print_timing: id  0 | task 93548 | n_gen =   3018, tg =  11.54 t/s, tg_3s =  11.37 t/s
182.09.713.642 I slot print_timing: id  0 | task 93548 | prompt eval time =    3793.20 ms /  1369 tokens (    2.77 ms per token,   360.91 tokens per second)
182.09.713.675 I slot print_timing: id  0 | task 93548 |        eval time =  264363.08 ms /  3051 tokens (   86.68 ms per token,    11.54 tokens per second)
182.09.713.678 I slot print_timing: id  0 | task 93548 |       total time =  268156.28 ms /  4420 tokens
182.09.713.679 I slot print_timing: id  0 | task 93548 |    graphs reused =      96136
182.09.713.861 I slot      release: id  0 | task 93548 | stop processing: n_tokens = 4528, truncated = 0
182.09.767.774 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 11744366661
182.09.767.987 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 1700.329 MiB)
182.10.967.168 I slot launch_slot_: id  0 | task 96600 | processing task, is_child = 0
182.23.150.167 I slot print_timing: id  0 | task 96600 | n_gen =    100, tg =  11.75 t/s, tg_3s =  11.87 t/s
182.26.221.403 I slot print_timing: id  0 | task 96600 | n_gen =    136, tg =  11.75 t/s, tg_3s =  11.72 t/s
182.29.292.644 I slot print_timing: id  0 | task 96600 | n_gen =    172, tg =  11.74 t/s, tg_3s =  11.72 t/s
182.32.362.722 I slot print_timing: id  0 | task 96600 | n_gen =    208, tg =  11.74 t/s, tg_3s =  11.73 t/s
182.35.434.076 I slot print_timing: id  0 | task 96600 | n_gen =    244, tg =  11.74 t/s, tg_3s =  11.72 t/s
182.38.504.071 I slot print_timing: id  0 | task 96600 | n_gen =    280, tg =  11.73 t/s, tg_3s =  11.73 t/s
182.41.504.625 I slot print_timing: id  0 | task 96600 | n_gen =    315, tg =  11.73 t/s, tg_3s =  11.66 t/s
182.44.585.614 I slot print_timing: id  0 | task 96600 | n_gen =    351, tg =  11.72 t/s, tg_3s =  11.68 t/s
182.47.660.617 I slot print_timing: id  0 | task 96600 | n_gen =    387, tg =  11.72 t/s, tg_3s =  11.71 t/s
182.50.730.685 I slot print_timing: id  0 | task 96600 | n_gen =    423, tg =  11.72 t/s, tg_3s =  11.73 t/s
182.53.799.667 I slot print_timing: id  0 | task 96600 | n_gen =    459, tg =  11.72 t/s, tg_3s =  11.73 t/s
