0.00.285.698 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.286.251 W srv  llama_server: -----------------
0.00.286.258 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.286.259 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.286.259 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.286.259 W srv  llama_server: -----------------
0.00.287.684 I srv    load_model: loading model '/tmp/Qwen3-14B-Q4_K_M.gguf'
0.01.326.154 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.04.479.834 I cmn          init: llama threadpool init, n_threads = 2
0.04.710.577 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 16384, kv_unified = 'false'
0.04.721.825 I srv  llama_server: model loaded
0.04.721.835 I srv  llama_server: listening on http://127.0.0.1:8080
0.04.721.836 W srv  llama_server: NOTICE: server default port will be changed to :9931 in a future release
0.04.721.836 W srv  llama_server:         ref: https://github.com/ggml-org/llama.cpp/pull/26508
0.05.513.078 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
161.31.358.967 I slot print_timing: id  0 | task 138734 | n_gen =    588, tg =  23.20 t/s, tg_3s =  23.23 t/s
161.34.390.709 I slot print_timing: id  0 | task 138734 | n_gen =    659, tg =  23.22 t/s, tg_3s =  23.42 t/s
161.37.392.733 I slot print_timing: id  0 | task 138734 | n_gen =    730, tg =  23.26 t/s, tg_3s =  23.65 t/s
161.40.428.738 I slot print_timing: id  0 | task 138734 | n_gen =    802, tg =  23.30 t/s, tg_3s =  23.72 t/s
161.43.466.202 I slot print_timing: id  0 | task 138734 | n_gen =    874, tg =  23.33 t/s, tg_3s =  23.70 t/s
161.46.490.412 I slot print_timing: id  0 | task 138734 | n_gen =    946, tg =  23.37 t/s, tg_3s =  23.81 t/s
161.49.508.670 I slot print_timing: id  0 | task 138734 | n_gen =   1018, tg =  23.40 t/s, tg_3s =  23.85 t/s
161.52.529.368 I slot print_timing: id  0 | task 138734 | n_gen =   1090, tg =  23.43 t/s, tg_3s =  23.84 t/s
161.55.560.219 I slot print_timing: id  0 | task 138734 | n_gen =   1162, tg =  23.45 t/s, tg_3s =  23.76 t/s
161.58.586.595 I slot print_timing: id  0 | task 138734 | n_gen =   1234, tg =  23.47 t/s, tg_3s =  23.79 t/s
162.01.610.124 I slot print_timing: id  0 | task 138734 | n_gen =   1306, tg =  23.49 t/s, tg_3s =  23.81 t/s
162.04.636.426 I slot print_timing: id  0 | task 138734 | n_gen =   1378, tg =  23.51 t/s, tg_3s =  23.79 t/s
162.07.664.078 I slot print_timing: id  0 | task 138734 | n_gen =   1450, tg =  23.52 t/s, tg_3s =  23.78 t/s
162.10.695.906 I slot print_timing: id  0 | task 138734 | n_gen =   1522, tg =  23.53 t/s, tg_3s =  23.75 t/s
162.13.728.676 I slot print_timing: id  0 | task 138734 | n_gen =   1594, tg =  23.54 t/s, tg_3s =  23.74 t/s
162.16.734.356 I slot print_timing: id  0 | task 138734 | n_gen =   1665, tg =  23.54 t/s, tg_3s =  23.62 t/s
162.19.741.400 I slot print_timing: id  0 | task 138734 | n_gen =   1736, tg =  23.55 t/s, tg_3s =  23.61 t/s
162.22.749.283 I slot print_timing: id  0 | task 138734 | n_gen =   1807, tg =  23.55 t/s, tg_3s =  23.60 t/s
162.25.771.820 I slot print_timing: id  0 | task 138734 | n_gen =   1878, tg =  23.55 t/s, tg_3s =  23.49 t/s
162.28.804.704 I slot print_timing: id  0 | task 138734 | n_gen =   1949, tg =  23.54 t/s, tg_3s =  23.41 t/s
162.31.841.616 I slot print_timing: id  0 | task 138734 | n_gen =   2020, tg =  23.54 t/s, tg_3s =  23.38 t/s
162.34.845.162 I slot print_timing: id  0 | task 138734 | n_gen =   2090, tg =  23.53 t/s, tg_3s =  23.31 t/s
162.37.857.744 I slot print_timing: id  0 | task 138734 | n_gen =   2160, tg =  23.52 t/s, tg_3s =  23.24 t/s
162.40.871.616 I slot print_timing: id  0 | task 138734 | n_gen =   2230, tg =  23.51 t/s, tg_3s =  23.23 t/s
162.43.891.010 I slot print_timing: id  0 | task 138734 | n_gen =   2300, tg =  23.50 t/s, tg_3s =  23.18 t/s
162.46.920.249 I slot print_timing: id  0 | task 138734 | n_gen =   2370, tg =  23.49 t/s, tg_3s =  23.11 t/s
162.49.955.661 I slot print_timing: id  0 | task 138734 | n_gen =   2440, tg =  23.47 t/s, tg_3s =  23.06 t/s
162.52.993.249 I slot print_timing: id  0 | task 138734 | n_gen =   2510, tg =  23.46 t/s, tg_3s =  23.04 t/s
162.56.029.922 I slot print_timing: id  0 | task 138734 | n_gen =   2580, tg =  23.45 t/s, tg_3s =  23.05 t/s
162.59.068.002 I slot print_timing: id  0 | task 138734 | n_gen =   2650, tg =  23.44 t/s, tg_3s =  23.04 t/s
163.02.104.206 I slot print_timing: id  0 | task 138734 | n_gen =   2720, tg =  23.43 t/s, tg_3s =  23.06 t/s
163.05.138.184 I slot print_timing: id  0 | task 138734 | n_gen =   2790, tg =  23.42 t/s, tg_3s =  23.07 t/s
163.08.177.702 I slot print_timing: id  0 | task 138734 | n_gen =   2860, tg =  23.41 t/s, tg_3s =  23.03 t/s
163.11.181.168 I slot print_timing: id  0 | task 138734 | n_gen =   2929, tg =  23.40 t/s, tg_3s =  22.97 t/s
163.14.182.523 I slot print_timing: id  0 | task 138734 | n_gen =   2998, tg =  23.39 t/s, tg_3s =  22.99 t/s
163.17.224.904 I slot print_timing: id  0 | task 138734 | n_gen =   3068, tg =  23.38 t/s, tg_3s =  23.01 t/s
163.18.137.208 I slot print_timing: id  0 | task 138734 | prompt eval time =    1803.18 ms /  1383 tokens (    1.30 ms per token,   766.98 tokens per second)
163.18.137.219 I slot print_timing: id  0 | task 138734 |        eval time =  132082.69 ms /  3089 tokens (   42.77 ms per token,    23.38 tokens per second)
163.18.137.221 I slot print_timing: id  0 | task 138734 |       total time =  133885.87 ms /  4472 tokens
163.18.137.222 I slot print_timing: id  0 | task 138734 |    graphs reused =     141126
163.18.137.329 I slot      release: id  0 | task 138734 | stop processing: n_tokens = 4579, truncated = 0
163.18.448.503 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 10162580569
163.18.448.741 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 649.424 MiB)
163.19.144.993 I slot launch_slot_: id  0 | task 141824 | processing task, is_child = 0
163.25.131.696 I slot print_timing: id  0 | task 141824 | n_gen =    100, tg =  24.15 t/s, tg_3s =  24.40 t/s
163.28.158.819 I slot print_timing: id  0 | task 141824 | n_gen =    173, tg =  24.14 t/s, tg_3s =  24.12 t/s
163.31.169.236 I slot print_timing: id  0 | task 141824 | n_gen =    245, tg =  24.07 t/s, tg_3s =  23.92 t/s
163.34.181.282 I slot print_timing: id  0 | task 141824 | n_gen =    317, tg =  24.03 t/s, tg_3s =  23.90 t/s
163.37.185.525 I slot print_timing: id  0 | task 141824 | n_gen =    389, tg =  24.02 t/s, tg_3s =  23.97 t/s
163.40.202.558 I slot print_timing: id  0 | task 141824 | n_gen =    461, tg =  24.00 t/s, tg_3s =  23.86 t/s
163.43.220.855 I slot print_timing: id  0 | task 141824 | n_gen =    533, tg =  23.98 t/s, tg_3s =  23.85 t/s
163.46.240.007 I slot print_timing: id  0 | task 141824 | n_gen =    605, tg =  23.96 t/s, tg_3s =  23.85 t/s
163.49.263.142 I slot print_timing: id  0 | task 141824 | n_gen =    677, tg =  23.95 t/s, tg_3s =  23.82 t/s
163.52.297.830 I slot print_timing: id  0 | task 141824 | n_gen =    749, tg =  23.92 t/s, tg_3s =  23.73 t/s
163.55.332.185 I slot print_timing: id  0 | task 141824 | n_gen =    821, tg =  23.91 t/s, tg_3s =  23.73 t/s
163.58.367.254 I slot print_timing: id  0 | task 141824 | n_gen =    893, tg =  23.89 t/s, tg_3s =  23.72 t/s
164.01.408.018 I slot print_timing: id  0 | task 141824 | n_gen =    965, tg =  23.88 t/s, tg_3s =  23.68 t/s
164.04.416.616 I slot print_timing: id  0 | task 141824 | n_gen =   1036, tg =  23.86 t/s, tg_3s =  23.60 t/s
164.07.425.373 I slot print_timing: id  0 | task 141824 | n_gen =   1107, tg =  23.84 t/s, tg_3s =  23.60 t/s
164.10.428.724 I slot print_timing: id  0 | task 141824 | n_gen =   1178, tg =  23.83 t/s, tg_3s =  23.64 t/s
164.13.444.565 I slot print_timing: id  0 | task 141824 | n_gen =   1249, tg =  23.81 t/s, tg_3s =  23.54 t/s
164.16.462.828 I slot print_timing: id  0 | task 141824 | n_gen =   1320, tg =  23.80 t/s, tg_3s =  23.52 t/s
164.19.479.514 I slot print_timing: id  0 | task 141824 | n_gen =   1391, tg =  23.78 t/s, tg_3s =  23.54 t/s
164.22.505.226 I slot print_timing: id  0 | task 141824 | n_gen =   1462, tg =  23.77 t/s, tg_3s =  23.47 t/s
164.25.539.412 I slot print_timing: id  0 | task 141824 | n_gen =   1533, tg =  23.75 t/s, tg_3s =  23.40 t/s
164.28.576.096 I slot print_timing: id  0 | task 141824 | n_gen =   1604, tg =  23.73 t/s, tg_3s =  23.38 t/s
164.31.607.896 I slot print_timing: id  0 | task 141824 | n_gen =   1675, tg =  23.72 t/s, tg_3s =  23.42 t/s
164.34.608.346 I slot print_timing: id  0 | task 141824 | n_gen =   1745, tg =  23.70 t/s, tg_3s =  23.33 t/s
164.37.612.328 I slot print_timing: id  0 | task 141824 | n_gen =   1815, tg =  23.69 t/s, tg_3s =  23.30 t/s
164.40.614.853 I slot print_timing: id  0 | task 141824 | n_gen =   1885, tg =  23.67 t/s, tg_3s =  23.31 t/s
164.43.650.004 I slot print_timing: id  0 | task 141824 | n_gen =   1956, tg =  23.66 t/s, tg_3s =  23.39 t/s
164.46.652.480 I slot print_timing: id  0 | task 141824 | n_gen =   2026, tg =  23.65 t/s, tg_3s =  23.31 t/s
164.47.208.561 I slot print_timing: id  0 | task 141824 | prompt eval time =    1887.76 ms /  1523 tokens (    1.24 ms per token,   806.78 tokens per second)
164.47.208.571 I slot print_timing: id  0 | task 141824 |        eval time =   86175.78 ms /  2039 tokens (   42.28 ms per token,    23.65 tokens per second)
164.47.208.573 I slot print_timing: id  0 | task 141824 |       total time =   88063.54 ms /  3562 tokens
164.47.208.573 I slot print_timing: id  0 | task 141824 |    graphs reused =     143155
164.47.208.685 I slot      release: id  0 | task 141824 | stop processing: n_tokens = 3658, truncated = 0
166.04.697.976 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.221 (> 0.100 thold), f_keep = 0.099
166.04.698.180 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 903.036 MiB)
166.05.282.872 I slot launch_slot_: id  0 | task 143864 | processing task, is_child = 0
166.11.124.279 I slot print_timing: id  0 | task 143864 | n_gen =    100, tg =  24.03 t/s, tg_3s =  24.27 t/s
166.14.129.414 I slot print_timing: id  0 | task 143864 | n_gen =    171, tg =  23.86 t/s, tg_3s =  23.63 t/s
166.17.159.325 I slot print_timing: id  0 | task 143864 | n_gen =    242, tg =  23.73 t/s, tg_3s =  23.43 t/s
166.20.171.890 I slot print_timing: id  0 | task 143864 | n_gen =    312, tg =  23.62 t/s, tg_3s =  23.24 t/s
166.23.209.896 I slot print_timing: id  0 | task 143864 | n_gen =    382, tg =  23.51 t/s, tg_3s =  23.04 t/s
166.26.220.534 I slot print_timing: id  0 | task 143864 | n_gen =    451, tg =  23.42 t/s, tg_3s =  22.92 t/s
166.29.261.518 I slot print_timing: id  0 | task 143864 | n_gen =    521, tg =  23.36 t/s, tg_3s =  23.02 t/s
166.32.288.855 I slot print_timing: id  0 | task 143864 | n_gen =    591, tg =  23.33 t/s, tg_3s =  23.12 t/s
166.35.324.945 I slot print_timing: id  0 | task 143864 | n_gen =    662, tg =  23.34 t/s, tg_3s =  23.39 t/s
166.38.357.561 I slot print_timing: id  0 | task 143864 | n_gen =    733, tg =  23.35 t/s, tg_3s =  23.41 t/s
166.41.364.712 I slot print_timing: id  0 | task 143864 | n_gen =    804, tg =  23.37 t/s, tg_3s =  23.61 t/s
166.44.370.065 I slot print_timing: id  0 | task 143864 | n_gen =    875, tg =  23.39 t/s, tg_3s =  23.62 t/s
166.47.376.245 I slot print_timing: id  0 | task 143864 | n_gen =    946, tg =  23.41 t/s, tg_3s =  23.62 t/s
166.50.382.944 I slot print_timing: id  0 | task 143864 | n_gen =   1017, tg =  23.42 t/s, tg_3s =  23.61 t/s
166.53.421.976 I slot print_timing: id  0 | task 143864 | n_gen =   1089, tg =  23.44 t/s, tg_3s =  23.69 t/s
166.56.456.988 I slot print_timing: id  0 | task 143864 | n_gen =   1161, tg =  23.46 t/s, tg_3s =  23.72 t/s
166.59.486.279 I slot print_timing: id  0 | task 143864 | n_gen =   1233, tg =  23.47 t/s, tg_3s =  23.77 t/s
167.02.513.451 I slot print_timing: id  0 | task 143864 | n_gen =   1305, tg =  23.49 t/s, tg_3s =  23.78 t/s
167.05.538.746 I slot print_timing: id  0 | task 143864 | n_gen =   1377, tg =  23.51 t/s, tg_3s =  23.80 t/s
167.08.565.075 I slot print_timing: id  0 | task 143864 | n_gen =   1449, tg =  23.52 t/s, tg_3s =  23.79 t/s
167.11.607.634 I slot print_timing: id  0 | task 143864 | n_gen =   1521, tg =  23.53 t/s, tg_3s =  23.66 t/s
167.14.609.466 I slot print_timing: id  0 | task 143864 | n_gen =   1592, tg =  23.53 t/s, tg_3s =  23.65 t/s
167.17.610.087 I slot print_timing: id  0 | task 143864 | n_gen =   1663, tg =  23.54 t/s, tg_3s =  23.66 t/s
167.20.621.577 I slot print_timing: id  0 | task 143864 | n_gen =   1734, tg =  23.54 t/s, tg_3s =  23.58 t/s
167.23.646.254 I slot print_timing: id  0 | task 143864 | n_gen =   1805, tg =  23.54 t/s, tg_3s =  23.47 t/s
167.26.670.945 I slot print_timing: id  0 | task 143864 | n_gen =   1876, tg =  23.54 t/s, tg_3s =  23.47 t/s
167.29.697.502 I slot print_timing: id  0 | task 143864 | n_gen =   1947, tg =  23.53 t/s, tg_3s =  23.46 t/s
167.32.701.815 I slot print_timing: id  0 | task 143864 | n_gen =   2017, tg =  23.52 t/s, tg_3s =  23.30 t/s
167.35.704.430 I slot print_timing: id  0 | task 143864 | n_gen =   2087, tg =  23.52 t/s, tg_3s =  23.31 t/s
167.38.711.126 I slot print_timing: id  0 | task 143864 | n_gen =   2157, tg =  23.51 t/s, tg_3s =  23.28 t/s
167.41.735.557 I slot print_timing: id  0 | task 143864 | n_gen =   2227, tg =  23.50 t/s, tg_3s =  23.14 t/s
167.44.765.359 I slot print_timing: id  0 | task 143864 | n_gen =   2297, tg =  23.49 t/s, tg_3s =  23.10 t/s
167.47.799.962 I slot print_timing: id  0 | task 143864 | n_gen =   2367, tg =  23.47 t/s, tg_3s =  23.07 t/s
167.50.841.098 I slot print_timing: id  0 | task 143864 | n_gen =   2437, tg =  23.46 t/s, tg_3s =  23.02 t/s
167.53.843.542 I slot print_timing: id  0 | task 143864 | n_gen =   2506, tg =  23.45 t/s, tg_3s =  22.98 t/s
167.56.845.632 I slot print_timing: id  0 | task 143864 | n_gen =   2575, tg =  23.43 t/s, tg_3s =  22.98 t/s
167.59.889.061 I slot print_timing: id  0 | task 143864 | n_gen =   2645, tg =  23.42 t/s, tg_3s =  23.00 t/s
168.02.931.228 I slot print_timing: id  0 | task 143864 | n_gen =   2715, tg =  23.41 t/s, tg_3s =  23.01 t/s
168.05.941.943 I slot print_timing: id  0 | task 143864 | n_gen =   2784, tg =  23.40 t/s, tg_3s =  22.92 t/s
168.08.948.026 I slot print_timing: id  0 | task 143864 | n_gen =   2853, tg =  23.39 t/s, tg_3s =  22.95 t/s
168.11.953.559 I slot print_timing: id  0 | task 143864 | n_gen =   2922, tg =  23.38 t/s, tg_3s =  22.96 t/s
168.14.958.567 I slot print_timing: id  0 | task 143864 | n_gen =   2991, tg =  23.37 t/s, tg_3s =  22.96 t/s
168.17.970.889 I slot print_timing: id  0 | task 143864 | n_gen =   3060, tg =  23.36 t/s, tg_3s =  22.91 t/s
168.20.977.132 I slot print_timing: id  0 | task 143864 | n_gen =   3129, tg =  23.35 t/s, tg_3s =  22.95 t/s
168.23.983.272 I slot print_timing: id  0 | task 143864 | n_gen =   3198, tg =  23.34 t/s, tg_3s =  22.95 t/s
168.26.993.966 I slot print_timing: id  0 | task 143864 | n_gen =   3267, tg =  23.33 t/s, tg_3s =  22.92 t/s
168.30.004.918 I slot print_timing: id  0 | task 143864 | n_gen =   3336, tg =  23.32 t/s, tg_3s =  22.92 t/s
168.33.012.236 I slot print_timing: id  0 | task 143864 | n_gen =   3405, tg =  23.31 t/s, tg_3s =  22.94 t/s
168.36.019.486 I slot print_timing: id  0 | task 143864 | n_gen =   3474, tg =  23.31 t/s, tg_3s =  22.94 t/s
168.39.036.329 I slot print_timing: id  0 | task 143864 | n_gen =   3543, tg =  23.30 t/s, tg_3s =  22.87 t/s
168.42.052.173 I slot print_timing: id  0 | task 143864 | n_gen =   3612, tg =  23.29 t/s, tg_3s =  22.88 t/s
168.45.070.525 I slot print_timing: id  0 | task 143864 | n_gen =   3681, tg =  23.28 t/s, tg_3s =  22.86 t/s
168.47.217.116 I slot print_timing: id  0 | task 143864 | prompt eval time =    1721.11 ms /  1276 tokens (    1.35 ms per token,   741.38 tokens per second)
168.47.217.127 I slot print_timing: id  0 | task 143864 |        eval time =  160213.11 ms /  3730 tokens (   42.96 ms per token,    23.28 tokens per second)
168.47.217.128 I slot print_timing: id  0 | task 143864 |       total time =  161934.21 ms /  5006 tokens
168.47.217.129 I slot print_timing: id  0 | task 143864 |    graphs reused =     146869
168.47.217.286 I slot      release: id  0 | task 143864 | stop processing: n_tokens = 5366, truncated = 0
168.50.578.999 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.219 (> 0.100 thold), f_keep = 0.067
168.50.579.325 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 402.999 MiB)
168.51.386.140 I slot launch_slot_: id  0 | task 147595 | processing task, is_child = 0
168.57.221.990 I slot print_timing: id  0 | task 147595 | n_gen =    100, tg =  24.26 t/s, tg_3s =  24.51 t/s
169.00.244.929 I slot print_timing: id  0 | task 147595 | n_gen =    173, tg =  24.21 t/s, tg_3s =  24.15 t/s
169.03.245.311 I slot print_timing: id  0 | task 147595 | n_gen =    245, tg =  24.15 t/s, tg_3s =  24.00 t/s
169.06.252.172 I slot print_timing: id  0 | task 147595 | n_gen =    317, tg =  24.10 t/s, tg_3s =  23.95 t/s
169.09.290.429 I slot print_timing: id  0 | task 147595 | n_gen =    389, tg =  24.03 t/s, tg_3s =  23.70 t/s
169.12.295.229 I slot print_timing: id  0 | task 147595 | n_gen =    460, tg =  23.96 t/s, tg_3s =  23.63 t/s
169.15.299.444 I slot print_timing: id  0 | task 147595 | n_gen =    531, tg =  23.92 t/s, tg_3s =  23.63 t/s
169.18.308.246 I slot print_timing: id  0 | task 147595 | n_gen =    602, tg =  23.88 t/s, tg_3s =  23.60 t/s
169.21.313.648 I slot print_timing: id  0 | task 147595 | n_gen =    673, tg =  23.85 t/s, tg_3s =  23.62 t/s
169.24.329.025 I slot print_timing: id  0 | task 147595 | n_gen =    744, tg =  23.82 t/s, tg_3s =  23.55 t/s
169.27.341.565 I slot print_timing: id  0 | task 147595 | n_gen =    815, tg =  23.80 t/s, tg_3s =  23.57 t/s
169.30.345.452 I slot print_timing: id  0 | task 147595 | n_gen =    886, tg =  23.79 t/s, tg_3s =  23.64 t/s
169.33.355.742 I slot print_timing: id  0 | task 147595 | n_gen =    957, tg =  23.77 t/s, tg_3s =  23.59 t/s
169.36.374.949 I slot print_timing: id  0 | task 147595 | n_gen =   1028, tg =  23.75 t/s, tg_3s =  23.52 t/s
169.39.394.822 I slot print_timing: id  0 | task 147595 | n_gen =   1099, tg =  23.74 t/s, tg_3s =  23.51 t/s
169.42.409.741 I slot print_timing: id  0 | task 147595 | n_gen =   1170, tg =  23.73 t/s, tg_3s =  23.55 t/s
169.45.424.651 I slot print_timing: id  0 | task 147595 | n_gen =   1241, tg =  23.72 t/s, tg_3s =  23.55 t/s
169.48.441.292 I slot print_timing: id  0 | task 147595 | n_gen =   1312, tg =  23.71 t/s, tg_3s =  23.54 t/s
169.51.457.696 I slot print_timing: id  0 | task 147595 | n_gen =   1383, tg =  23.70 t/s, tg_3s =  23.54 t/s
169.54.480.039 I slot print_timing: id  0 | task 147595 | n_gen =   1454, tg =  23.69 t/s, tg_3s =  23.49 t/s
169.57.505.463 I slot print_timing: id  0 | task 147595 | n_gen =   1525, tg =  23.68 t/s, tg_3s =  23.47 t/s
170.00.527.054 I slot print_timing: id  0 | task 147595 | n_gen =   1596, tg =  23.67 t/s, tg_3s =  23.50 t/s
170.03.549.839 I slot print_timing: id  0 | task 147595 | n_gen =   1667, tg =  23.66 t/s, tg_3s =  23.49 t/s
170.06.586.620 I slot print_timing: id  0 | task 147595 | n_gen =   1738, tg =  23.65 t/s, tg_3s =  23.38 t/s
170.09.619.192 I slot print_timing: id  0 | task 147595 | n_gen =   1809, tg =  23.64 t/s, tg_3s =  23.41 t/s
170.12.655.696 I slot print_timing: id  0 | task 147595 | n_gen =   1880, tg =  23.63 t/s, tg_3s =  23.38 t/s
170.15.694.445 I slot print_timing: id  0 | task 147595 | n_gen =   1951, tg =  23.62 t/s, tg_3s =  23.36 t/s
170.18.736.480 I slot print_timing: id  0 | task 147595 | n_gen =   2022, tg =  23.61 t/s, tg_3s =  23.34 t/s
170.21.775.864 I slot print_timing: id  0 | task 147595 | n_gen =   2093, tg =  23.60 t/s, tg_3s =  23.36 t/s
170.23.703.210 I slot print_timing: id  0 | task 147595 | prompt eval time =    1755.37 ms /  1288 tokens (    1.36 ms per token,   733.75 tokens per second)
170.23.703.222 I slot print_timing: id  0 | task 147595 |        eval time =   90561.67 ms /  2138 tokens (   42.38 ms per token,    23.60 tokens per second)
170.23.703.223 I slot print_timing: id  0 | task 147595 |       total time =   92317.04 ms /  3426 tokens
170.23.703.224 I slot print_timing: id  0 | task 147595 |    graphs reused =     148997
170.23.703.336 I slot      release: id  0 | task 147595 | stop processing: n_tokens = 3786, truncated = 0
172.03.920.350 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.221 (> 0.100 thold), f_keep = 0.095
172.03.920.546 W srv         alloc:  - making room for prompt cache entry, removing oldest entry (size = 639.892 MiB)
172.04.508.835 I slot launch_slot_: id  0 | task 149734 | processing task, is_child = 0
172.10.395.597 I slot print_timing: id  0 | task 149734 | n_gen =    100, tg =  23.71 t/s, tg_3s =  23.95 t/s
172.13.432.435 I slot print_timing: id  0 | task 149734 | n_gen =    171, tg =  23.57 t/s, tg_3s =  23.38 t/s
172.16.459.916 I slot print_timing: id  0 | task 149734 | n_gen =    241, tg =  23.44 t/s, tg_3s =  23.12 t/s
172.19.468.955 I slot print_timing: id  0 | task 149734 | n_gen =    310, tg =  23.32 t/s, tg_3s =  22.93 t/s
172.22.507.274 I slot print_timing: id  0 | task 149734 | n_gen =    379, tg =  23.21 t/s, tg_3s =  22.71 t/s
172.25.541.463 I slot print_timing: id  0 | task 149734 | n_gen =    448, tg =  23.13 t/s, tg_3s =  22.74 t/s
172.28.577.899 I slot print_timing: id  0 | task 149734 | n_gen =    518, tg =  23.12 t/s, tg_3s =  23.05 t/s
172.31.587.347 I slot print_timing: id  0 | task 149734 | n_gen =    588, tg =  23.14 t/s, tg_3s =  23.26 t/s
172.34.618.836 I slot print_timing: id  0 | task 149734 | n_gen =    659, tg =  23.17 t/s, tg_3s =  23.42 t/s
172.37.640.745 I slot print_timing: id  0 | task 149734 | n_gen =    730, tg =  23.20 t/s, tg_3s =  23.50 t/s
172.40.643.358 I slot print_timing: id  0 | task 149734 | n_gen =    801, tg =  23.24 t/s, tg_3s =  23.65 t/s
172.43.675.161 I slot print_timing: id  0 | task 149734 | n_gen =    873, tg =  23.28 t/s, tg_3s =  23.75 t/s
172.46.708.162 I slot print_timing: id  0 | task 149734 | n_gen =    945, tg =  23.32 t/s, tg_3s =  23.74 t/s
172.49.741.389 I slot print_timing: id  0 | task 149734 | n_gen =   1017, tg =  23.34 t/s, tg_3s =  23.74 t/s
172.52.770.246 I slot print_timing: id  0 | task 149734 | n_gen =   1089, tg =  23.37 t/s, tg_3s =  23.77 t/s
172.55.797.271 I slot print_timing: id  0 | task 149734 | n_gen =   1161, tg =  23.40 t/s, tg_3s =  23.79 t/s
172.58.828.228 I slot print_timing: id  0 | task 149734 | n_gen =   1233, tg =  23.42 t/s, tg_3s =  23.75 t/s
173.01.860.590 I slot print_timing: id  0 | task 149734 | n_gen =   1305, tg =  23.44 t/s, tg_3s =  23.74 t/s
173.04.890.270 I slot print_timing: id  0 | task 149734 | n_gen =   1377, tg =  23.45 t/s, tg_3s =  23.76 t/s
173.07.924.729 I slot print_timing: id  0 | task 149734 | n_gen =   1449, tg =  23.47 t/s, tg_3s =  23.73 t/s
173.10.926.503 I slot print_timing: id  0 | task 149734 | n_gen =   1520, tg =  23.48 t/s, tg_3s =  23.65 t/s
173.13.932.707 I slot print_timing: id  0 | task 149734 | n_gen =   1591, tg =  23.48 t/s, tg_3s =  23.62 t/s
173.16.941.850 I slot print_timing: id  0 | task 149734 | n_gen =   1662, tg =  23.49 t/s, tg_3s =  23.59 t/s
173.19.963.689 I slot print_timing: id  0 | task 149734 | n_gen =   1733, tg =  23.49 t/s, tg_3s =  23.50 t/s
173.22.996.136 I slot print_timing: id  0 | task 149734 | n_gen =   1804, tg =  23.48 t/s, tg_3s =  23.41 t/s
173.26.029.906 I slot print_timing: id  0 | task 149734 | n_gen =   1875, tg =  23.48 t/s, tg_3s =  23.40 t/s
173.29.064.392 I slot print_timing: id  0 | task 149734 | n_gen =   1946, tg =  23.48 t/s, tg_3s =  23.40 t/s
173.32.075.859 I slot print_timing: id  0 | task 149734 | n_gen =   2016, tg =  23.47 t/s, tg_3s =  23.24 t/s
173.35.088.340 I slot print_timing: id  0 | task 149734 | n_gen =   2086, tg =  23.46 t/s, tg_3s =  23.24 t/s
173.38.106.559 I slot print_timing: id  0 | task 149734 | n_gen =   2156, tg =  23.45 t/s, tg_3s =  23.19 t/s
173.41.129.138 I slot print_timing: id  0 | task 149734 | n_gen =   2226, tg =  23.44 t/s, tg_3s =  23.16 t/s
173.44.155.996 I slot print_timing: id  0 | task 149734 | n_gen =   2296, tg =  23.43 t/s, tg_3s =  23.13 t/s
173.47.186.393 I slot print_timing: id  0 | task 149734 | n_gen =   2366, tg =  23.42 t/s, tg_3s =  23.10 t/s
173.50.224.259 I slot print_timing: id  0 | task 149734 | n_gen =   2436, tg =  23.41 t/s, tg_3s =  23.04 t/s
173.53.263.014 I slot print_timing: id  0 | task 149734 | n_gen =   2506, tg =  23.40 t/s, tg_3s =  23.04 t/s
173.56.301.703 I slot print_timing: id  0 | task 149734 | n_gen =   2576, tg =  23.39 t/s, tg_3s =  23.04 t/s
173.59.340.733 I slot print_timing: id  0 | task 149734 | n_gen =   2646, tg =  23.38 t/s, tg_3s =  23.03 t/s
174.02.377.630 I slot print_timing: id  0 | task 149734 | n_gen =   2716, tg =  23.37 t/s, tg_3s =  23.05 t/s
174.05.378.399 I slot print_timing: id  0 | task 149734 | n_gen =   2785, tg =  23.36 t/s, tg_3s =  22.99 t/s
174.08.417.235 I slot print_timing: id  0 | task 149734 | n_gen =   2855, tg =  23.36 t/s, tg_3s =  23.04 t/s
174.11.453.277 I slot print_timing: id  0 | task 149734 | n_gen =   2925, tg =  23.35 t/s, tg_3s =  23.06 t/s
